a0,a1,a2,a3,a4,a5,a6,a7,a8,labels
77,128.0,7,44.29938593583394,15,4,0.6351608451211462,79,6,3.0
874,137.0,4,135.89300173476855,4,10,0.06917184502121596,30,1,3.0
281,114.0,3,268.9992305633017,16,7,0.7285944422972502,52,7,3.0
162,81.0,1,218.29331878190087,20,7,0.023642795804356298,7,2,2.0
719,97.0,7,179.74299891101143,13,7,0.26769814858242186,25,8,4.0
433,72.0,7,241.99814597216945,16,9,0.3566789269351552,11,6,4.0
499,103.0,4,144.46479211363607,11,9,0.5674476133786923,83,4,4.0
189,107.0,8,191.84497801637434,7,2,0.06801543475420087,13,5,2.0
783,93.0,8,228.92596806100843,4,8,0.268849876295469,28,4,4.0
112,84.0,3,243.07398731373837,1,1,0.45074064918088813,59,6,2.0
448,94.0,4,188.58571618955736,20,2,0.9609436731592481,3,6,4.0
320,83.0,6,11.059654191445858,10,3,0.216872073898362,71,3,3.0
965,86.0,3,222.4320209913405,14,5,0.22879468107073334,2,3,4.0
150,67.0,5,258.7797815135115,1,5,0.4719161370149487,81,5,3.0
79,102.0,8,211.84472513748784,5,2,0.8096374833609771,30,1,3.0
575,107.0,2,221.6047556269407,7,9,0.6151644506005182,1,7,4.0
238,76.0,4,273.8677203749147,20,4,0.08514303641219959,31,6,2.0
468,75.0,1,6.735596912869633,17,9,0.489618691505893,87,7,3.0
59,110.0,1,154.3754752767698,9,3,0.3065719068799497,64,1,2.0
517,64.0,4,206.4460961983422,13,10,0.5020668607091451,4,5,4.0
11,79.0,1,146.92127137768233,20,7,0.7045459127699414,21,8,2.0
189,99.0,6,95.41669989005273,15,3,0.20345442044484766,22,4,3.0
123,103.0,2,82.04508155704877,0,3,0.6132551807073242,67,6,2.0
920,68.0,3,117.58473295974312,18,1,0.4199067496633459,16,3,4.0
827,124.0,5,78.32739534722315,10,8,0.6779889072902121,76,1,5.0
777,127.0,4,50.237301947305,6,1,0.7777888346196333,72,7,4.0
985,104.0,7,219.9913366563937,2,4,0.4160352010064585,30,3,5.0
567,103.0,7,45.204169948819015,20,10,0.9380792678235897,20,6,4.0
471,84.0,4,297.89167839509497,19,7,0.8759421952959926,18,8,4.0
691,71.0,6,130.2746671381719,12,8,0.6719654317314925,19,3,5.0
467,140.0,5,144.63404075041458,1,4,0.6611443062455555,90,4,3.0
598,82.0,7,272.2457433392477,15,9,0.9809800854281244,50,7,5.0
624,72.0,8,41.91676992197181,0,8,0.568190291351445,32,1,4.0
397,92.0,4,103.98476636378547,20,7,0.9314673160320343,35,6,4.0
853,132.0,2,81.0529881729813,3,5,0.8847639120965344,89,1,4.0
947,137.0,8,171.7189049989452,12,3,0.7397881168642798,68,7,5.0
234,113.0,4,160.0072552280608,7,8,0.7554357919701118,47,5,3.0
413,76.0,1,157.24024090309334,14,2,0.9350446545637606,77,8,3.0
11,66.0,7,152.30123629889965,13,3,0.17944899964864885,75,8,3.0
884,75.0,6,24.0100924871517,15,3,0.9613142734818525,40,5,5.0
268,103.0,8,278.07117523967185,10,10,0.24813150848613058,10,6,3.0
825,102.0,8,140.18431329443544,19,4,0.691820045713325,28,3,5.0
189,82.0,3,79.58568853913984,11,10,0.09161948247253399,57,4,2.0
722,105.0,2,285.63639257845983,16,5,0.6974407217787839,68,4,4.0
389,68.0,1,158.35226745959716,1,7,0.8035209264609939,81,7,3.0
943,68.0,6,122.19548143046775,1,5,0.8019005690902136,87,5,5.0
342,99.0,1,46.72592710214724,6,5,0.19616916473020776,21,7,2.0
44,88.0,3,85.92411936425742,6,4,0.9489080588216804,21,8,3.0
545,101.0,6,17.701293182583058,13,7,0.0431050090965938,21,4,3.0
382,106.0,1,131.7579993047143,11,4,0.998685673571716,60,1,3.0
991,132.0,7,67.83722173622984,10,7,0.3462772692869138,19,8,5.0
861,111.0,1,180.28440905963777,0,4,0.978884959575732,48,1,4.0
787,76.0,3,269.4682002914868,16,6,0.9370638107883186,92,6,5.0
399,65.0,5,42.174407701739405,3,3,0.15163166631112368,76,7,3.0
886,97.0,3,260.11013269841516,7,5,0.3772790794419222,94,1,4.0
736,126.0,7,84.30745855255897,1,8,0.13423184139873673,37,2,3.0
398,97.0,6,173.2879194770031,12,5,0.3292198057643744,74,1,4.0
739,101.0,2,193.51585667726567,5,6,0.6600804647792987,31,5,4.0
188,95.0,3,69.42506391143142,3,9,0.5219874780255032,70,7,3.0
282,101.0,1,5.509992822603417,15,5,0.6330466611506703,61,3,3.0
350,86.0,5,108.7374185078158,6,3,0.3146458843672562,50,2,3.0
391,108.0,7,200.8839003666359,12,5,0.8746675288462752,22,1,4.0
341,62.0,5,80.95473505782947,14,10,0.7452438135635981,33,8,4.0
637,117.0,2,280.45280786039655,5,9,0.7102147824232418,42,2,4.0
782,102.0,5,75.76030143214459,7,4,0.9483020587093185,86,3,5.0
471,95.0,2,126.86440078493426,10,4,0.3422682250875366,94,6,3.0
416,115.0,7,24.192768605096763,12,5,0.07012883490422914,69,5,3.0
855,96.0,5,221.4373163962254,19,4,0.6397594707924564,50,6,5.0
560,90.0,3,208.38413413232027,19,6,0.8152603685093386,42,7,4.0
730,94.0,4,38.29011176139386,18,6,0.1763632037839545,47,2,3.0
148,86.0,1,86.61092800978433,15,7,0.37206147133646095,5,4,2.0
840,63.0,8,190.28361350554317,11,6,0.8944597692890458,13,3,5.0
84,96.0,4,81.02536424569654,13,9,0.8578755836930283,37,7,3.0
649,93.0,5,140.0109568814633,11,4,0.3468589171032045,17,2,4.0
200,115.0,3,241.48515858771478,12,5,0.8430929895451128,92,6,3.0
125,108.0,3,241.89784540943126,15,2,0.5272136879198234,37,7,3.0
995,83.0,6,147.57426288983973,12,6,0.8852612147812071,40,5,5.0
354,109.0,8,146.14839038432947,16,9,0.15952132322997364,15,5,3.0
497,91.0,3,56.77804622096776,9,9,0.9173650257576792,73,3,4.0
944,123.0,7,62.26242107957863,4,9,0.46472795188223603,60,1,4.0
20,88.0,7,222.27487841962053,12,3,0.28098412017510044,89,1,3.0
704,126.0,4,266.60734979044565,6,4,0.6620395900477446,50,6,4.0
630,109.0,5,221.21554182450245,5,8,0.10250471204851747,49,3,3.0
129,85.0,6,97.45175603971302,15,8,0.0754159854768835,58,6,2.0
312,113.0,5,94.78048548973331,5,3,0.5511157828317748,37,6,3.0
922,96.0,7,60.09840182355747,16,9,0.027693452103731038,31,8,3.0
521,106.0,5,228.81476621960977,7,10,0.2247473766151668,99,6,3.0
849,98.0,2,299.61835431108966,18,2,0.9965980115656239,74,4,5.0
977,101.0,7,11.449997393000725,2,6,0.7554753527784396,28,1,5.0
534,114.0,5,283.17841607019517,6,1,0.3610217322935196,23,6,4.0
836,78.0,5,149.8518628534618,11,10,0.7906016652049443,66,1,5.0
688,74.0,6,25.949805652757632,20,8,0.2436600948353517,12,1,4.0
796,105.0,3,70.52576241571649,11,6,0.6396914365716864,32,1,4.0
616,101.0,8,4.385273904916931,10,3,0.010869417249728106,31,6,2.0
428,62.0,7,215.07902226228902,20,4,0.6191215619446783,5,1,4.0
938,100.0,6,126.4224953065445,4,4,0.5575471730823742,1,7,5.0
98,87.0,8,63.52319359855075,10,7,0.5291424613889406,54,4,3.0
438,113.0,5,18.613795947205578,8,4,0.6886132916262915,9,1,4.0
404,70.0,2,12.752275567800814,3,2,0.9528678755332942,99,4,3.0
340,92.0,4,109.61298505820754,7,8,0.9830700345438931,16,7,4.0
690,136.0,7,13.797742833674905,8,10,0.21029133432599031,6,4,3.0
322,80.0,2,175.26928198660298,12,7,0.52630322773379,83,4,3.0
880,101.0,5,294.4892356930075,3,1,0.13548254491324688,57,2,4.0
419,119.0,7,169.85859497357092,9,10,0.50596029046624,34,3,4.0
440,90.0,7,153.7843368129399,13,10,0.97070328659952,15,3,4.0
275,64.0,6,35.355680315844964,14,3,0.8858964474057661,92,7,4.0
661,96.0,7,67.93525704483525,1,8,0.5952867583336513,95,7,4.0
57,121.0,7,35.56790244128088,18,9,0.33842524251355965,93,1,3.0
177,115.0,2,1.4513598969387418,6,3,0.5923385386249689,48,7,2.0
206,87.0,2,234.18616137404175,18,9,0.9669080750955602,17,5,3.0
965,80.0,3,90.56458333667068,5,8,0.8916216384515935,79,6,5.0
634,82.0,1,290.86031972853726,15,2,0.3704328476006296,60,1,3.0
613,139.0,8,17.342223100796538,6,2,0.33000956526440994,39,6,4.0
461,73.0,7,233.9295130313822,2,3,0.7074528389890462,87,5,4.0
595,86.0,1,36.725168117806554,12,2,0.22451875249427175,11,3,3.0
391,115.0,5,75.08091660663186,18,6,0.4634823647700973,79,5,3.0
719,114.0,6,35.68721073220106,12,10,0.1401370956402688,8,2,3.0
907,69.0,3,0.9657360780767672,9,9,0.16705462043576969,91,8,3.0
857,120.0,6,77.74823952394193,12,6,0.8217275952561734,34,8,5.0
640,81.0,2,132.29555732216417,13,2,0.7709272170964301,79,1,4.0
535,135.0,5,101.79986790875624,18,3,0.4541705393104477,6,6,4.0
207,84.0,7,34.21180017004304,18,7,0.9976797249935876,91,3,4.0
766,96.0,2,9.227458709646278,15,8,0.35204494264307384,42,4,4.0
244,104.0,5,4.014703900379042,7,8,0.9909542596150779,37,3,3.0
575,70.0,1,2.509103581765422,7,2,0.4402886206416358,52,6,3.0
398,110.0,5,147.21311497409025,17,7,0.14939517543324657,85,2,3.0
807,69.0,4,193.8566453311737,2,10,0.32605574118758357,76,2,4.0
310,108.0,5,11.99223654676012,2,3,0.1400525770121271,23,4,2.0
350,65.0,8,279.64778739861293,16,10,0.37724336591062024,29,5,4.0
941,137.0,7,191.4625661147766,13,5,0.4460070893255822,88,5,5.0
255,80.0,2,209.66488112745802,15,1,0.9328576489418287,39,5,3.0
750,70.0,2,125.70576896260307,8,9,0.839976161795419,21,8,4.0
89,89.0,3,135.87761806584192,8,1,0.7089071409313746,91,2,3.0
329,96.0,5,229.0751314266228,6,9,0.4050481777873207,2,5,3.0
545,101.0,2,38.882456241111015,14,1,0.7975459676514574,7,7,4.0
614,89.0,1,254.03529870205296,13,9,0.3671153215239803,78,2,3.0
846,120.0,1,255.0197917401847,18,9,0.10309762163913078,92,4,3.0
540,61.0,8,118.33926031987829,14,10,0.8660618895516004,56,8,5.0
444,113.0,7,151.3417038240909,15,6,0.5181145007878462,95,8,4.0
841,107.0,3,12.876934041828425,5,10,0.9700321396085713,64,6,4.0
322,97.0,8,244.0245054704201,20,6,0.5612499460907334,19,4,4.0
803,91.0,5,142.4799131491745,14,7,0.6451139927914225,53,2,5.0
972,86.0,3,141.77651366065982,5,6,0.48540712315440954,63,5,4.0
833,115.0,3,71.84566129238593,4,3,0.6089751966538665,94,1,4.0
871,85.0,6,81.38500498874814,11,8,0.35580851730048924,86,5,4.0
132,100.0,2,44.753548833234696,18,5,0.01620023827756161,34,7,2.0
531,78.0,4,219.00475849766678,11,2,0.40539705307692847,31,6,4.0
919,80.0,8,175.35855873214015,12,6,0.5700180439536636,94,4,5.0
876,107.0,8,163.06833782405917,6,3,0.2721180437113633,64,2,4.0
866,109.0,2,86.73112989186805,1,8,0.7148737544507796,64,4,4.0
526,86.0,1,299.92161385830906,18,5,0.2858116525571374,99,2,3.0
828,83.0,5,264.99642997579673,12,2,0.5834027017533592,30,8,5.0
451,82.0,5,136.41306693239704,10,8,0.5391165769709696,32,6,4.0
986,96.0,1,242.8650613004516,7,7,0.6085092087525356,49,3,4.0
601,134.0,2,250.5114117192203,7,10,0.059209160369626174,96,4,2.0
244,68.0,1,80.4527512991627,18,6,0.7033653845237878,92,8,3.0
996,88.0,3,184.90677711593997,14,1,0.12340984914313724,51,1,4.0
140,68.0,1,290.2938758054389,16,9,0.7018448362482027,51,2,3.0
200,96.0,8,243.88722921939657,14,5,0.6760070157702218,63,3,4.0
487,72.0,3,138.5496422137759,18,3,0.5706952319592546,33,5,4.0
453,142.0,2,76.98650317500035,5,4,0.1503089667215093,9,8,2.0
108,118.0,2,121.38309519837632,5,1,0.9103293851162806,47,4,3.0
260,69.0,6,231.2296665111328,10,10,0.8401376689966223,51,2,4.0
617,91.0,4,166.66136528601572,0,10,0.4512764058421649,56,3,4.0
539,97.0,3,185.65868919580427,7,10,0.06587673966669995,91,3,3.0
174,106.0,7,275.7726450349525,17,1,0.6968093652272549,3,8,4.0
125,83.0,8,117.45204797900263,0,1,0.9681799890145203,4,7,3.0
950,106.0,4,280.00867567116126,10,6,0.8342956814374518,79,3,5.0
177,101.0,5,299.88116804710216,7,6,0.7627896379993105,34,4,3.0
295,96.0,6,84.83100713688394,5,9,0.8523987745877464,92,4,3.0
459,121.0,6,131.64800067915522,10,2,0.10374085053858398,12,3,3.0
140,126.0,5,178.20224258181648,20,9,0.828904355349061,61,4,3.0
771,86.0,2,18.75522572406924,4,7,0.34220248571815925,3,6,4.0
148,80.0,4,226.78205069843696,19,10,0.18675233972160932,56,3,3.0
100,81.0,3,120.42035795162106,4,7,0.28200867848527716,1,3,2.0
91,84.0,5,116.69989529969082,0,10,0.9685516895841668,44,7,3.0
249,101.0,3,227.89907433969861,19,5,0.15263176436533776,9,1,3.0
173,120.0,1,139.65601068754074,14,6,0.44965730532859505,65,2,3.0
343,80.0,3,193.42613677908494,2,2,0.9225805152660655,15,7,3.0
502,83.0,4,97.53984298654153,13,6,0.03714096177847939,32,5,2.0
139,77.0,2,147.56674348640456,11,4,0.3942153499978588,54,6,3.0
685,125.0,2,137.98789152080963,13,2,0.321947200121832,3,3,4.0
719,108.0,6,271.4250081990981,8,8,0.1503191507284483,53,5,3.0
543,83.0,3,112.03468525861842,3,9,0.5387531666256016,96,6,4.0
337,90.0,6,115.40997112960416,14,8,0.7282040799439417,30,2,4.0
311,72.0,6,293.9272765899824,17,6,0.21628823966738633,71,6,3.0
961,80.0,7,130.95915133928426,8,8,0.9544305317529841,6,7,5.0
168,85.0,3,291.35717867168376,16,8,0.7423440944639419,31,7,3.0
493,96.0,2,201.25678074750394,5,7,0.684521949027674,73,3,3.0
800,106.0,6,22.96961923864754,6,5,0.45492660817749125,62,4,4.0
938,92.0,4,15.34833115662998,17,7,0.5303461750906949,57,5,5.0
824,67.0,3,50.79802332317822,3,5,0.35050450892422813,63,1,4.0
532,84.0,2,63.29898160941477,17,2,0.2459761234651205,46,2,3.0
781,80.0,8,216.7367302286409,3,2,0.2019326669890138,19,6,4.0
353,102.0,1,206.59466920256813,11,1,0.9347091338583063,47,6,3.0
136,75.0,6,58.90745797416604,18,10,0.4033250655782309,76,1,3.0
894,74.0,6,39.969736424926886,20,1,0.30834302555060406,8,7,4.0
623,80.0,7,229.15382879721557,3,6,0.7096019736311916,1,3,4.0
493,68.0,8,151.03320911034555,18,8,0.14839326186782598,81,2,3.0
256,76.0,7,95.78317173159562,17,4,0.3113868517559469,14,4,3.0
345,114.0,4,266.46571837092415,2,4,0.4868542195395322,59,4,3.0
210,78.0,4,265.2274077572394,2,3,0.7831103662236666,29,8,3.0
20,107.0,5,56.70661727969544,10,8,0.5761211612692546,49,3,3.0
679,95.0,8,98.64647517393759,4,1,0.809223830695393,56,4,5.0
305,106.0,2,102.02438542295562,8,6,0.7986468639399902,99,7,3.0
55,102.0,7,73.60595435328511,12,4,0.8982744080831596,36,7,3.0
405,66.0,8,135.53595118773302,17,5,0.3871189736707032,100,4,4.0
905,73.0,1,65.30410889219628,6,9,0.6560516175309319,89,2,4.0
864,63.0,1,84.7142160013472,10,7,0.544862565291657,40,5,4.0
340,86.0,4,36.571912564787326,7,10,0.9852823698965433,92,8,3.0
575,68.0,6,165.57951055963355,3,10,0.43294514054858396,79,2,4.0
653,106.0,7,76.39376099252857,13,5,0.31775479327351397,50,4,4.0
856,110.0,4,173.97573039795859,8,8,0.2320203506792212,70,3,4.0
185,81.0,8,76.59716406579194,1,4,0.44533747809874824,32,1,3.0
922,93.0,8,125.5133500165,13,7,0.4837322586810793,92,3,5.0
497,117.0,4,228.73755970067646,17,5,0.3447774153386184,52,7,3.0
830,117.0,6,122.18841401303915,11,3,0.832171883306849,23,7,5.0
35,95.0,4,26.110359150621434,13,9,0.46938318288473196,31,4,3.0
149,68.0,8,233.27948064603646,12,7,0.9541884886430156,35,2,4.0
924,81.0,7,221.16449758265264,15,3,0.46071809718063295,98,1,5.0
867,97.0,5,195.35319712966205,10,4,0.45178763125970894,93,8,5.0
36,111.0,6,222.42070157036326,8,10,0.28045516661758974,70,3,2.0
267,83.0,6,172.97845509711786,16,4,0.8260224892992662,53,4,4.0
532,86.0,8,210.95330021291466,1,10,0.13390556096913647,48,1,3.0
877,87.0,7,11.593507226948864,4,7,0.9408112440743616,89,8,5.0
910,82.0,6,21.656230614438304,5,6,0.5086813703130263,76,6,5.0
305,126.0,4,1.6644156584192569,8,5,0.0586921911951544,96,4,2.0
413,97.0,4,63.029749442113335,17,3,0.29299553772315723,33,6,3.0
259,106.0,7,37.37585267220605,20,10,0.3631313814420274,71,8,3.0
907,84.0,4,141.45190197470816,0,6,0.7203847661704582,96,7,4.0
441,103.0,5,231.39924377398603,20,10,0.43644829958559433,55,3,4.0
405,73.0,2,236.13074589834477,7,10,0.5688249248001325,37,7,3.0
37,70.0,5,212.50283570772024,12,7,0.19145705839186156,95,8,2.0
89,95.0,4,256.13115097188955,3,7,0.20948637243776877,95,6,2.0
66,99.0,8,243.29454147587057,8,9,0.4534767816554968,95,8,3.0
669,102.0,7,104.56995618064805,16,8,0.8648597201988695,61,6,5.0
383,112.0,3,58.287184111229514,2,1,0.2922693558829223,8,7,3.0
702,81.0,2,229.04080947604348,1,10,0.5115239015698726,59,2,4.0
60,64.0,6,7.755409623094906,1,4,0.7511022710775416,90,5,3.0
883,136.0,1,185.9238369751255,14,5,0.22451054060102024,73,7,4.0
410,114.0,8,271.64796516225084,20,4,0.23295353543100644,42,4,3.0
920,88.0,1,214.45184341761134,1,5,0.5767260293305947,56,8,4.0
336,97.0,1,176.3228883611557,17,4,0.2856896370909314,28,8,3.0
87,112.0,6,259.0231793052179,11,4,0.21131970696345903,10,7,3.0
92,155.0,6,19.541816399242002,13,3,0.7288266827905808,34,7,3.0
310,99.0,3,175.9014606722947,9,5,0.6687278006540068,49,1,3.0
755,66.0,5,133.15836036906825,2,3,0.9959258111855154,3,5,4.0
129,109.0,3,74.17878301931563,8,3,0.14686304395848263,73,2,2.0
122,134.0,3,3.0236179038957838,10,7,0.7001961919840601,10,7,3.0
153,113.0,4,287.0284252205487,9,7,0.6608490090670811,5,1,3.0
190,104.0,3,282.7642211560973,4,8,0.09168631376435347,68,8,2.0
84,72.0,5,71.94308479408728,11,10,0.8616931665782934,52,2,3.0
46,78.0,6,97.68851005050745,5,1,0.9417369546654304,10,3,3.0
264,95.0,1,278.5481366530669,10,1,0.31789953544807625,89,6,3.0
350,131.0,3,153.63938119744083,10,2,0.33017828211691513,3,7,3.0
364,82.0,5,26.952741888747607,20,8,0.3452225208529416,42,3,3.0
157,72.0,2,219.26261096126655,12,8,0.01112354584971521,96,5,2.0
71,66.0,8,272.2349661942298,11,5,0.041450439160814825,63,8,2.0
885,92.0,1,97.0652968964316,14,5,0.8177553694659813,35,2,4.0
464,99.0,6,298.2345255681565,10,9,0.12059877121775614,18,5,3.0
879,96.0,1,134.63928291192252,9,8,0.10266766448900076,66,8,3.0
875,100.0,8,182.42481934489442,1,2,0.11347917094291735,68,7,4.0
718,95.0,2,4.525563779573746,5,3,0.2149928063300679,54,8,3.0
936,69.0,2,251.48446019932206,14,7,0.0345426248029744,11,4,3.0
269,71.0,2,198.32050516452125,3,5,0.42082929470035335,85,8,3.0
767,79.0,2,223.05569941126916,6,5,0.010368185577422622,28,4,2.0
422,92.0,4,244.50920036355365,13,1,0.044717437079950295,42,4,3.0
760,69.0,2,14.769399769327263,0,7,0.18977902033182814,22,6,3.0
652,125.0,1,206.59957761704788,15,3,0.7884069184005823,79,7,4.0
294,96.0,7,219.53550761037604,5,3,0.3916841536227799,70,6,3.0
241,104.0,2,193.45977840695338,2,4,0.25037695117744196,36,8,2.0
712,67.0,5,155.4110440064314,2,9,0.972626129605237,39,6,4.0
258,100.0,4,112.71617505865214,4,1,0.5908476086697624,87,4,3.0
931,117.0,1,73.95974419729971,15,1,0.5523814668876721,56,3,4.0
761,102.0,7,76.26758230990461,9,9,0.240563842454937,30,1,4.0
821,102.0,5,286.7719486950426,7,8,0.462182826528582,35,8,4.0
522,73.0,1,278.6332888508014,5,2,0.9559706840708327,72,8,3.0
76,107.0,2,236.21283845210243,14,6,0.10027622702840375,3,7,2.0
136,90.0,7,119.2433154097353,10,5,0.09041657380990088,58,7,3.0
189,84.0,2,292.7141426210782,18,9,0.16753706383546108,96,8,2.0
807,88.0,3,33.002197462594275,2,4,0.3752175445407348,69,2,4.0
63,77.0,2,175.74637926356039,6,3,0.36171362668709417,25,3,2.0
352,95.0,1,62.56949964938081,16,7,0.603887541931917,51,8,3.0
306,91.0,4,175.5735570884399,20,1,0.9188236408055196,82,5,4.0
724,84.0,2,58.77348631413001,12,4,0.9442266417252635,75,1,4.0
833,115.0,6,88.72038826471443,1,3,0.853973510381726,59,4,4.0
267,104.0,7,147.06228168632117,18,10,0.9686944411954409,89,5,4.0
37,70.0,2,237.73118625759665,17,6,0.9204809337127283,78,5,3.0
282,96.0,4,256.54812629195385,9,10,0.1958494553421256,18,8,3.0
237,102.0,5,51.55736213567674,3,2,0.2626912977129185,97,5,3.0
997,91.0,2,61.246472189291,1,1,0.4050805588833559,1,3,4.0
381,95.0,4,23.370972418179523,9,6,0.2834374554777957,28,6,3.0
800,121.0,1,69.3192603203643,8,3,0.7753495858146017,20,1,4.0
768,79.0,2,191.74465029835355,6,6,0.029828429326445367,87,4,3.0
303,84.0,5,220.26532093126977,11,2,0.5459387982551402,68,7,4.0
539,103.0,4,180.27179435192073,9,7,0.8306463373312396,96,6,4.0
372,131.0,6,69.76284272382739,11,10,0.984946349311873,89,2,4.0
651,151.0,6,267.0724890201396,16,3,0.9622175955935685,70,7,5.0
488,106.0,1,285.4991958178218,18,2,0.4141573712364879,15,1,3.0
562,87.0,3,298.0564432808103,11,2,0.48242994672442263,28,5,4.0
842,82.0,6,249.72434775949986,16,10,0.03385696080278777,70,8,3.0
591,102.0,2,97.66991443323909,7,4,0.848357825866571,61,5,4.0
242,84.0,1,248.97938577152323,8,5,0.39693923231728195,51,5,2.0
274,101.0,1,64.31005250188586,0,9,0.7980259492987767,5,6,2.0
90,96.0,1,289.899770990151,19,3,0.637656077251179,22,3,3.0
714,114.0,7,246.60580028609664,20,6,0.45407058360797825,4,3,4.0
308,90.0,4,83.42021258999617,10,9,0.11768040683012275,93,8,3.0
79,126.0,3,208.26499205812348,13,6,0.4160742190413461,98,1,3.0
376,124.0,8,114.12889880028979,11,4,0.4189978818422791,47,7,4.0
250,91.0,3,232.7652564959906,11,6,0.5671863117129976,23,6,3.0
292,90.0,2,42.74308721531396,7,3,0.8989687905370731,84,8,3.0
156,85.0,8,9.964409392572001,2,7,0.3818532261200019,94,7,3.0
766,83.0,3,165.66046104099118,2,8,0.6788704649001958,97,3,4.0
193,100.0,4,174.34745550422778,11,1,0.3396651257918412,92,5,3.0
634,95.0,8,5.330301802972485,1,1,0.3635557870139138,31,6,4.0
667,81.0,7,141.27942260429788,7,4,0.8226948472333541,47,4,5.0
630,143.0,6,129.01070776864614,8,5,0.9238481717400142,55,7,4.0
423,73.0,3,279.9820772045512,13,7,0.41823972797365055,57,3,3.0
548,108.0,8,130.94603088777987,12,7,0.66368513364936,7,7,4.0
342,101.0,3,162.0133513298181,10,7,0.5959109954483502,94,3,3.0
665,118.0,1,223.32474500496943,6,8,0.16536019581671843,15,8,3.0
494,117.0,8,23.85724163920574,6,3,0.38137527008079924,66,4,4.0
586,111.0,6,81.27918393538093,14,4,0.8338888570113226,32,7,4.0
581,117.0,3,189.1594791425676,13,9,0.4169001036528885,82,4,4.0
643,111.0,2,231.2805939145222,1,1,0.3917514627515172,51,4,3.0
528,87.0,2,15.979375116906226,10,6,0.27531563550593074,56,3,3.0
920,81.0,6,277.2889547224197,20,5,0.06640161482780742,89,5,4.0
126,105.0,3,81.19990848545241,17,7,0.18496357031077362,71,5,2.0
476,86.0,1,259.7766662392001,20,10,0.41993020639501744,17,1,3.0
316,89.0,1,205.92911897304367,3,9,0.5612778089099035,75,7,3.0
808,67.0,5,183.56921730181656,19,5,0.49764541267845175,44,4,4.0
282,87.0,1,181.49566926937743,17,7,0.6431279339781893,61,1,3.0
832,73.0,8,10.65301282723113,16,1,0.8727973301389963,4,7,5.0
557,109.0,1,198.52632288738084,11,2,0.7126598717801089,60,3,4.0
111,88.0,4,256.8718437394176,15,9,0.5036085451085465,9,8,3.0
821,89.0,3,38.66933737771775,13,4,0.3254661285802029,24,3,4.0
367,66.0,6,271.8560806960441,18,3,0.9742581464872238,65,1,4.0
709,100.0,5,13.146645867556213,14,6,0.271814741826557,91,6,4.0
184,118.0,1,100.04527660199945,1,9,0.43177123176983345,58,1,2.0
897,103.0,1,18.22429761956175,15,5,0.22191775729796184,72,1,4.0
487,91.0,6,209.11024403113717,5,3,0.28442682179638074,18,6,3.0
381,117.0,1,176.7560875188109,3,10,0.21609516039012525,36,8,2.0
